x_m,y_m,vx_mps
4.090000000000013181e+00,8.000000000000029310e-02,3.016065796761671081e+00
4.190000000000013713e+00,8.000000000000029310e-02,3.177523074722765628e+00
4.290000000000014246e+00,8.000000000000029310e-02,3.162485661750648269e+00
4.390000000000014779e+00,8.000000000000029310e-02,2.898502296148551594e+00
4.540000000000015135e+00,7.580419580419611725e-02,2.449566660278714281e+00
4.640000000000014779e+00,8.198135198135232671e-02,2.096980483667983730e+00
4.740000000000015312e+00,9.981351981352014346e-02,2.326607409047559027e+00
4.840000000000014957e+00,1.199766899766902956e-01,2.170247561627494992e+00
4.940000000000015490e+00,1.331468531468534555e-01,1.759590258747052882e+00
5.040000000000016023e+00,1.300000000000002542e-01,2.024018994573820063e+00
5.140000000000016556e+00,1.300000000000002542e-01,2.167244770999911641e+00
5.240000000000017089e+00,1.268531468531471640e-01,1.759590258747047997e+00
5.340000000000016733e+00,1.400233100233103378e-01,2.026028937039856093e+00
5.440000000000018154e+00,1.601864801864804899e-01,2.263828265180810817e+00
5.540000000000017799e+00,1.780186480186482789e-01,2.096980483667961526e+00
5.640000000000017444e+00,1.841958041958044190e-01,2.198612891917040901e+00
5.740000000000017977e+00,1.800000000000002431e-01,2.415528617109906850e+00
5.840000000000018510e+00,1.800000000000002431e-01,2.167244770999896097e+00
5.940000000000019043e+00,1.768531468531470419e-01,1.759590258747028679e+00
6.040000000000018687e+00,1.900233100233104655e-01,2.026028937039839217e+00
6.140000000000018332e+00,2.101864801864809784e-01,2.263828265180792165e+00
6.240000000000018865e+00,2.280186480186491282e-01,2.096980483667957973e+00
6.340000000000019398e+00,2.341958041958053793e-01,1.857643337370694647e+00
6.440000000000019931e+00,2.258041958041969166e-01,1.857643337370698200e+00
6.540000000000020464e+00,2.319813519813531122e-01,2.096980483667981954e+00
6.640000000000020997e+00,2.498135198135209289e-01,2.326607409047557251e+00
6.740000000000019753e+00,2.699766899766911088e-01,2.170247561627507871e+00
6.840000000000021174e+00,2.831468531468542271e-01,1.759590258747065095e+00
6.940000000000021707e+00,2.800000000000010258e-01,2.024018994573830721e+00
7.090000000000022951e+00,2.800000000000010258e-01,2.365724601553543582e+00
7.240000000000022418e+00,2.758041958041969055e-01,2.642065175858808512e+00
7.340000000000023839e+00,2.819813519813531011e-01,2.409098146396428497e+00
7.440000000000022595e+00,2.956177156177167142e-01,2.046691565778967714e+00
7.540000000000023128e+00,3.219580419580431174e-01,2.155616464910060426e+00
7.640000000000023661e+00,3.529603729603740803e-01,1.723819766608455373e+00
7.740000000000024194e+00,3.657808857808868552e-01,1.994928412216816049e+00
7.840000000000024727e+00,3.851282051282061691e-01,2.235684094014336321e+00
7.940000000000024372e+00,3.998135198135208124e-01,2.451327961418044321e+00
8.040000000000024016e+00,4.168298368298378187e-01,2.399120676336128799e+00
8.140000000000023661e+00,4.431701631701643884e-01,2.066288011004348224e+00
8.240000000000025082e+00,4.570396270396285821e-01,2.030349760190086172e+00
8.340000000000024727e+00,4.838461538461556466e-01,2.271040813761381560e+00
8.440000000000026148e+00,5.163636363636382454e-01,2.491820111721902098e+00
8.540000000000025793e+00,5.446853146853165573e-01,2.692303813690805292e+00
8.640000000000027214e+00,5.800000000000018474e-01,2.748585772327892585e+00
8.740000000000025082e+00,6.121678321678341028e-01,2.423629422047591575e+00
8.840000000000028280e+00,6.547086247086268962e-01,2.633081091241544769e+00
8.940000000000026148e+00,7.070396270396295257e-01,2.454481075094025133e+00
9.043146853146879494e+00,7.660139860139887347e-01,2.030620819369744812e+00
9.134172494172522860e+00,8.368764568764598399e-01,1.698985823829068709e+00
9.210979020979049636e+00,9.268531468531500117e-01,1.763944950160794889e+00
9.269487179487207129e+00,1.030000000000003579e+00,2.073006266040651191e+00
9.310979020979049281e+00,1.130000000000003890e+00,2.319486389390737369e+00
