x_m,y_m,vx_mps
1.087728160422029866e+01,-5.618079755663816677e+00,3.500000000000000000e+00
1.090962049588985749e+01,-5.610506670417059638e+00,3.500000000000000000e+00
1.094345611420415310e+01,-5.602410148874770179e+00,3.500000000000000000e+00
1.097718790216999274e+01,-5.594083575176876266e+00,3.500000000000000000e+00
1.100927984235854140e+01,-5.586012228741807917e+00,3.500000000000000000e+00
1.104310395417196133e+01,-5.577351308349917325e+00,3.467618317146836215e+00
1.107669341164644550e+01,-5.568481224781907102e+00,3.386520694713169188e+00
1.110907339863458354e+01,-5.559754550032994125e+00,3.306351028472145348e+00
1.114351785885045665e+01,-5.550270395842437310e+00,3.218747580297332433e+00
1.117557562934025306e+01,-5.541156675153863453e+00,3.134818462492622970e+00
1.120864386794670153e+01,-5.531709410315183817e+00,3.045788326097361942e+00
1.124280565395820375e+01,-5.521566842099483452e+00,2.950704353317977535e+00
1.127463788728158534e+01,-5.511982690352629000e+00,2.859153047608086862e+00
1.130843849201300877e+01,-5.501570951757636330e+00,2.758418109460141210e+00
1.134148661734516139e+01,-5.491120035488964213e+00,2.655991515639394507e+00
1.137399013499097755e+01,-5.480641988174155266e+00,2.551054731046986657e+00
1.140704972141132600e+01,-5.469772493476991571e+00,2.439481614359847228e+00
1.144037652018634255e+01,-5.457714390733443111e+00,2.511071842702236712e+00
1.147281028197483899e+01,-5.445865466001244215e+00,2.578911673998043330e+00
1.150507788752372385e+01,-5.434006128741193820e+00,2.644723945524319664e+00
1.153644932647993748e+01,-5.422493925179127316e+00,2.707163657010333235e+00
1.157127015421944094e+01,-5.409544524938543653e+00,2.774931062635766832e+00
1.160270490013311395e+01,-5.397680988925097623e+00,2.834824774131779801e+00
1.163577563135722848e+01,-5.385128637635145488e+00,2.896542675797662891e+00
1.166918655571157615e+01,-5.372202753853302148e+00,2.957735752116176009e+00
1.170028472450101553e+01,-5.360100598995473753e+00,2.897347777677692804e+00
1.173384292926583861e+01,-5.346874874187055759e+00,2.795978886520705586e+00
1.176660245197526855e+01,-5.333713754106549132e+00,2.693070248580880843e+00
