x_m,y_m
-2.194862298513079235e+00,-2.955593425357351478e+00
-2.225877009854057231e+00,-2.960435825439028612e+00
-2.256362318125136213e+00,-2.965022899441670745e+00
-2.287609399821821210e+00,-2.969986777413433643e+00
-2.319324939156675036e+00,-2.975044923351664039e+00
-2.349707299418681394e+00,-2.979727529649713880e+00
-2.381516101299964827e+00,-2.985157038844352240e+00
-2.412585540958863906e+00,-2.990417414828947962e+00
-2.443495187729347151e+00,-2.995931304946663154e+00
-2.474903191529913560e+00,-3.001975890919931445e+00
-2.506246309054374510e+00,-3.008331076053404107e+00
-2.537647117775261751e+00,-3.015056258158014924e+00
-2.568571922614711678e+00,-3.022024311686842157e+00
-2.599634074036116349e+00,-3.029561902432263754e+00
-2.630318618989058610e+00,-3.037494189528376243e+00
-2.661136757832506028e+00,-3.046117270619695283e+00
-2.691797385156734279e+00,-3.055264881329246673e+00
-2.721887756944793679e+00,-3.064852988825621072e+00
-2.751733982669996248e+00,-3.075124364096736507e+00
-2.781447546064056642e+00,-3.086230646471399552e+00
-2.811143208375309843e+00,-3.098062020944157169e+00
-2.839616936130892721e+00,-3.110310766428024731e+00
-2.868686082312883912e+00,-3.123820214243455684e+00
-2.896406881927771071e+00,-3.137651047151275741e+00
-2.924442121067330813e+00,-3.152194273534292712e+00
-2.951126853103571701e+00,-3.168909153301619597e+00
-2.977201826947581065e+00,-3.185630227466635045e+00
-3.003826172335699596e+00,-3.203030423737296850e+00
-3.029686843546997022e+00,-3.220081397625519148e+00
-3.055671887351210980e+00,-3.237774559641722227e+00
-3.081195565662066205e+00,-3.255329770557996216e+00
-3.106857081025829803e+00,-3.273490882336497432e+00
-3.132071832567109748e+00,-3.291596738178328430e+00
-3.157198877587697350e+00,-3.310090926880167483e+00
-3.182182262028028230e+00,-3.328839255343396530e+00
-3.206956754740998949e+00,-3.347764989523395851e+00
-3.231041366600315268e+00,-3.366743121587522314e+00
-3.255481191219405712e+00,-3.386338288674163088e+00
-3.279359409679693194e+00,-3.406015169372213158e+00
-3.302898766415923504e+00,-3.425847034902403720e+00
-3.326372565824911920e+00,-3.446176244617169981e+00
-3.349275958408252762e+00,-3.466562847564157224e+00
-3.372233126012122106e+00,-3.487442400965298006e+00
-3.394370583805738306e+00,-3.508308224833196487e+00
-3.416547608655813750e+00,-3.529777615749952524e+00
-3.438004249397708101e+00,-3.551207237672395323e+00
-3.459284851263721983e+00,-3.573288798046446946e+00
-3.479841019812321523e+00,-3.595219169276201665e+00
-3.500159778386062293e+00,-3.617894434644717716e+00
-3.519816435801261800e+00,-3.640594989965683759e+00
-3.539384742705310671e+00,-3.664159548064657379e+00
-3.557620058271437902e+00,-3.687172274842271058e+00
-3.575750334158896315e+00,-3.711040999348609759e+00
-3.592812181470733446e+00,-3.734915546900123395e+00
-3.609748612847869520e+00,-3.759744163620345692e+00
-3.625153205137853885e+00,-3.783952202123112230e+00
-3.639927717801225260e+00,-3.808774136699820900e+00
-3.654212068446606398e+00,-3.834485410756390600e+00
-3.666927357722253866e+00,-3.859570397777705608e+00
-3.679077650632805341e+00,-3.885639700081561454e+00
-3.689539210344212172e+00,-3.910920658337886824e+00
-3.699143390023571509e+00,-3.937172604895133876e+00
-3.707380749926405539e+00,-3.963014525421640233e+00
-3.714252079173431031e+00,-3.989431231058408578e+00
-3.719712945358589096e+00,-4.015804677685061996e+00
-3.723678267076365955e+00,-4.042152455622703755e+00
-3.725957612428169252e+00,-4.068178200119246135e+00
-3.726767485583406980e+00,-4.094026878031042038e+00
-3.725828267587578679e+00,-4.120451427148135615e+00
-3.723240355489914943e+00,-4.145728949423078014e+00
-3.719202442466244651e+00,-4.170986563069259745e+00
-3.713352452364900191e+00,-4.197073276413630261e+00
-3.706168260442133100e+00,-4.222475337792261030e+00
-3.697150956909451391e+00,-4.248588339119930168e+00
-3.687243596000467249e+00,-4.273407878577073937e+00
-3.675703621023845624e+00,-4.298828031578237230e+00
-3.663125580925080449e+00,-4.323583733975281618e+00
-3.649327484606040173e+00,-4.348161042178071867e+00
-3.634198377402610536e+00,-4.372842189535991686e+00
-3.618491740293868553e+00,-4.396643400816144798e+00
-3.601962759858816643e+00,-4.420004296777914732e+00
-3.583953617160096083e+00,-4.443865695161729690e+00
-3.565676506629587017e+00,-4.466698847141040041e+00
-3.546490095334396297e+00,-4.489341888528547209e+00
-3.527040756890550188e+00,-4.511204221053236374e+00
-3.506323300996823988e+00,-4.533500589881039211e+00
-3.485294209761547801e+00,-4.555086280313044078e+00
-3.464088367259267276e+00,-4.575950948824394793e+00
-3.441933175725010230e+00,-4.597067284328951509e+00
-3.419633321959469896e+00,-4.617423505713937892e+00
-3.396741833692491941e+00,-4.637563537545199566e+00
-3.373276620678777871e+00,-4.657732583764950363e+00
-3.350192327347637722e+00,-4.676799771109561910e+00
-3.325682985515432843e+00,-4.696441060712589710e+00
-3.301776136108154791e+00,-4.715079002721015655e+00
-3.277146458197687906e+00,-4.733742997295141919e+00
-3.252112100595363930e+00,-4.752129778754012435e+00
-3.226928937128408670e+00,-4.770310123829143656e+00
-3.201902265605212516e+00,-4.787803758268475818e+00
-3.175841725000908777e+00,-4.805617351375061297e+00
-3.150340050891901722e+00,-4.822624227963477672e+00
-3.124151506664272659e+00,-4.839672889391491317e+00
-3.097861135455115544e+00,-4.856372473609499529e+00
-3.071409647882995309e+00,-4.872869562558352463e+00
-3.044835109831355080e+00,-4.889005410245388816e+00
-3.017760512421687746e+00,-4.905144442642025204e+00
-2.990972333730702815e+00,-4.920813666298452738e+00
-2.963763455787213896e+00,-4.936334113745357577e+00
-2.936408424016541119e+00,-4.951656876162618737e+00
-2.908866608879725035e+00,-4.966806017458686107e+00
-2.881519561052072742e+00,-4.981516961251666764e+00
-2.853669943196643022e+00,-4.996169386017768055e+00
-2.825904802563256268e+00,-5.010488338679043530e+00
-2.797676237369978391e+00,-5.024795459701848266e+00
-2.769699720514605445e+00,-5.038717097847299264e+00
-2.741382843716208662e+00,-5.052540099520081540e+00
-2.713298214894863669e+00,-5.065936750608206474e+00
-2.684592346990236855e+00,-5.079365022222223303e+00
-2.656049965342673236e+00,-5.092526959069903825e+00
-2.627640270364378861e+00,-5.105288068898905962e+00
-2.598512959717442783e+00,-5.118173412283119283e+00
-2.570003336501422986e+00,-5.130521197219051643e+00
-2.540962652524483723e+00,-5.142822619519979988e+00
-2.512188051304180547e+00,-5.154688184974588694e+00
-2.482559975317803147e+00,-5.166745590220187978e+00
-2.453839750768952666e+00,-5.178160359286799519e+00
-2.424386526075520187e+00,-5.189557644108431234e+00
-2.394986057988817585e+00,-5.200713543814441842e+00
-2.365487963936824478e+00,-5.211679776792026431e+00
-2.336079670210525983e+00,-5.222319343730701391e+00
-2.306197991726996133e+00,-5.232936153730154416e+00
-2.276806861975839702e+00,-5.243100818904605553e+00
-2.246904189607536573e+00,-5.253170694188906253e+00
-2.217006805921578838e+00,-5.263010720199768677e+00
-2.186968761360780000e+00,-5.272713650803026120e+00
-2.157329632900700567e+00,-5.281956696111534733e+00
-2.126827957186202323e+00,-5.291280828144119930e+00
-2.097051395169644561e+00,-5.300139411382695620e+00
-2.066790802221716739e+00,-5.308843240526980978e+00
-2.036383639882406449e+00,-5.317392908687287090e+00
-2.006018488191484650e+00,-5.325715487268368520e+00
-1.975589214126577398e+00,-5.333855724266079790e+00
-1.945489611704269040e+00,-5.341586556796282359e+00
-1.914521628202994652e+00,-5.349350809877421398e+00
-1.884229393655405538e+00,-5.356741326324365282e+00
-1.853573179211667199e+00,-5.363942355558553921e+00
-1.822845905626931051e+00,-5.370949712920754848e+00
-1.792066458493253300e+00,-5.377758841015851665e+00
-1.761244721090301724e+00,-5.384367784838126170e+00
-1.730404202595506646e+00,-5.390776054295899122e+00
-1.699789614166019813e+00,-5.396864793125662807e+00
-1.668469689865275551e+00,-5.402898648385049185e+00
-1.637877559357994173e+00,-5.408592613967415197e+00
-1.606418128068106244e+00,-5.414219054240253293e+00
-1.575720656328755576e+00,-5.419552728563473920e+00
-1.544532434244965113e+00,-5.424677061565557068e+00
-1.513465048684302872e+00,-5.429606769462417049e+00
-1.481970303421370261e+00,-5.434413409428583641e+00
-1.450923330309423109e+00,-5.439019143398416745e+00
-1.419712024517468585e+00,-5.443375985160362696e+00
-1.388679045428970582e+00,-5.447507980213837975e+00
-1.357296908756719711e+00,-5.451408626144389480e+00
-1.325703283157138257e+00,-5.455243692319383442e+00
-1.294417326825803238e+00,-5.458858028524245398e+00
-1.262994604542710508e+00,-5.462290952298607394e+00
-1.231663816640228504e+00,-5.465536065941057231e+00
-1.200423513296812184e+00,-5.468508019199878056e+00
-1.168607376646443097e+00,-5.471397179805497224e+00
-1.137187761983682099e+00,-5.474121997156873753e+00
-1.105969066015251023e+00,-5.476576841216040492e+00
-1.074153099679694856e+00,-5.478897479475034693e+00
-1.042508438127462744e+00,-5.481111619379080757e+00
-1.011193094847745222e+00,-5.481143554894371661e+00
-9.793513372779880655e-01,-5.481168479760410328e+00
-9.474421071802850980e-01,-5.480512722831176298e+00
-9.160535297942952182e-01,-5.479847557335858710e+00
-8.844481403546049503e-01,-5.478244486845206929e+00
-8.524251888802489852e-01,-5.476688227001897502e+00
-8.208610414957342449e-01,-5.474980484902031819e+00
-7.891953986169801816e-01,-5.472239441586643771e+00
-7.575427467816948646e-01,-5.468536236987798560e+00
-7.259248425589347464e-01,-5.464690002184074302e+00
-6.943426163745926027e-01,-5.460602225757383188e+00
-6.627995632046275176e-01,-5.455418528990389149e+00
-6.312665182681329590e-01,-5.449213401757379671e+00
-5.998630475351309776e-01,-5.442062779517483406e+00
-5.683940936941025424e-01,-5.434020619890070236e+00
-5.365833251834993822e-01,-5.425256042415887769e+00
-5.060035596708487571e-01,-5.414987147273471635e+00
-4.742152062560565096e-01,-5.404181494202512148e+00
-4.436219782605913542e-01,-5.392268949814723378e+00
-4.126775370413333643e-01,-5.380054657622228120e+00
-3.812288203315165047e-01,-5.367762142003123849e+00
-3.506319875357098437e-01,-5.355429433350027857e+00
-3.199723819506466449e-01,-5.343044585541358416e+00
-2.885540435284385530e-01,-5.330716171393511615e+00
-2.584549845752713293e-01,-5.318577854719976017e+00
-2.284366494457197305e-01,-5.306520856462794811e+00
-1.975861126213217800e-01,-5.294631842921200260e+00
-1.664979665726493141e-01,-5.283080075504139828e+00
-1.363615327491271845e-01,-5.271177118888138224e+00
-1.059571293873718678e-01,-5.259803238899757538e+00
-7.579788736141260252e-02,-5.249058828248315933e+00
-4.500587214312178064e-02,-5.238933369165248877e+00
-1.415667554709414480e-02,-5.229595283254752758e+00
1.517082970848377538e-02,-5.221097924289613168e+00
4.636417585868431168e-02,-5.211571319638808930e+00
7.701846982965918076e-02,-5.203033147578019602e+00
1.070497852176582471e-01,-5.195442585610384967e+00
1.376437673072650747e-01,-5.188729162870580502e+00
1.692827663327178822e-01,-5.182046732968372815e+00
1.989541315199696569e-01,-5.176430017744941381e+00
2.293821400667798438e-01,-5.171556243780064399e+00
2.611821424426739591e-01,-5.166590279691289922e+00
2.928268301262993978e-01,-5.162524369284187564e+00
3.226221770555770529e-01,-5.159459663661606577e+00
3.539490486537769653e-01,-5.156252587176712865e+00
3.854635792007101158e-01,-5.153208688107588920e+00
4.152735375091681225e-01,-5.151179547652663615e+00
4.483243104348486052e-01,-5.149685573199935362e+00
4.798647131205174277e-01,-5.149413171542833290e+00
5.102628604966269465e-01,-5.149192542826149577e+00
5.428711052151258265e-01,-5.149489308145457578e+00
5.745813487702237099e-01,-5.150738110360377320e+00
6.061534257342932053e-01,-5.151837857577979740e+00
6.381833280532064334e-01,-5.153512246218941328e+00
6.698098774237869479e-01,-5.154928074785242842e+00
7.023115643876072234e-01,-5.156687262157872098e+00
7.346841404089546890e-01,-5.158051348443943418e+00
7.655253168068978376e-01,-5.158917203239746563e+00
7.983695023857778628e-01,-5.159564941448147479e+00
8.314033627318394570e-01,-5.160398639521819319e+00
8.624995822969008241e-01,-5.160617183824868448e+00
8.940254076410595330e-01,-5.159634786914509164e+00
9.261206182979258017e-01,-5.158242791052890297e+00
9.584164734459567070e-01,-5.156505036874730052e+00
9.902881321552317040e-01,-5.153709212728831979e+00
1.021721665337326224e+00,-5.150716554015068560e+00
1.052804989402051250e+00,-5.147430076215548489e+00
1.084787048330831505e+00,-5.144583777461035012e+00
1.117130649569454182e+00,-5.141543938974428407e+00
1.149061759153596984e+00,-5.139310218586627954e+00
1.180628601076317397e+00,-5.137028506238427106e+00
1.212175554715802406e+00,-5.134592523488445082e+00
1.244545622203737434e+00,-5.131897822821824384e+00
1.276892521651426415e+00,-5.129117573034336353e+00
1.308542545675571933e+00,-5.126272248984307112e+00
1.340098974206231253e+00,-5.123195746367263936e+00
1.371813529091865824e+00,-5.119831808701495568e+00
1.403996494110052007e+00,-5.116148079889458522e+00
1.436172167040184133e+00,-5.112239842161709014e+00
1.467821283839651381e+00,-5.109053044461721704e+00
1.499509792959025978e+00,-5.105662274831363590e+00
1.531638739560023943e+00,-5.102028152500842850e+00
1.563623692186075109e+00,-5.098252412772218634e+00
1.595156299224701257e+00,-5.093559586968162911e+00
1.626850122766934303e+00,-5.088751575134010885e+00
1.658967796928258798e+00,-5.084732781514348154e+00
1.690998291634083550e+00,-5.080810568134133121e+00
1.722810728924616175e+00,-5.076961480498705548e+00
1.754703957106124479e+00,-5.073102783873766342e+00
1.786900262100546533e+00,-5.069208517731150110e+00
1.819081248464965883e+00,-5.065336449206260028e+00
1.850884841769002698e+00,-5.061492876276648900e+00
1.882668120486469032e+00,-5.057568056104756238e+00
1.914791645872994330e+00,-5.053514299342999117e+00
1.946957281278462348e+00,-5.049391990223100812e+00
1.979124218946193503e+00,-5.046115257546863297e+00
2.011330765684533617e+00,-5.042886159917042477e+00
2.043594735856883560e+00,-5.039698110543397114e+00
2.075711586773986372e+00,-5.036563674802970070e+00
2.107816995055081133e+00,-5.033430514711574766e+00
2.140254980021153663e+00,-5.030258318106011650e+00
2.172671385503251340e+00,-5.027118926618491024e+00
2.204857914499264826e+00,-5.024005791272378119e+00
2.237073768712929400e+00,-5.020851712280146373e+00
2.269372953669356541e+00,-5.017646653497067177e+00
2.301746507680625609e+00,-5.014392594358822564e+00
2.333820829844968081e+00,-5.011123418640388572e+00
2.365698813281588819e+00,-5.007759978551825419e+00
2.398303715354847654e+00,-5.004197574454644304e+00
2.430974479104367258e+00,-5.000603217881134377e+00
2.463210436688311411e+00,-4.996996032097435148e+00
2.495082295197904365e+00,-4.993295402698213259e+00
2.527323504507704932e+00,-4.989369919576453150e+00
2.560203971124811684e+00,-4.985279141746229215e+00
2.592143284459123453e+00,-4.981208895007912751e+00
2.624240178878830765e+00,-4.977825623222315699e+00
2.656915417571437121e+00,-4.974385371931639099e+00
2.688833478399168087e+00,-4.971041940097548739e+00
2.721273259261075772e+00,-4.967566324387761689e+00
2.754295903381739130e+00,-4.964083186319345309e+00
2.786269180392227263e+00,-4.960736506618306230e+00
2.818712055153842932e+00,-4.957258149721321061e+00
2.851271956476728153e+00,-4.953780754254523799e+00
2.883125152485573661e+00,-4.950314289523761957e+00
2.916116464493930138e+00,-4.946661084198699321e+00
2.948770602364894078e+00,-4.943107764023222828e+00
2.980713572034071834e+00,-4.939550221325006873e+00
3.013321013020535677e+00,-4.935842740694035058e+00
3.046027757853992046e+00,-4.932112523305868912e+00
3.078359825772965408e+00,-4.928385382816355076e+00
3.110438139414799075e+00,-4.924570781497601857e+00
3.143116742460046353e+00,-4.920614437180430123e+00
3.175732087547799232e+00,-4.916630085540693251e+00
3.208275828463056811e+00,-4.912590701493776635e+00
3.240981768595553536e+00,-4.909399256250772225e+00
3.273758218453623137e+00,-4.906317107350923301e+00
3.306053624351960263e+00,-4.903360037158982720e+00
3.338621351623824118e+00,-4.900424532608732342e+00
3.371461758990930146e+00,-4.897577906142405624e+00
3.404211137595447578e+00,-4.894848137173988256e+00
3.437188582280448657e+00,-4.892228015178000433e+00
3.469447385621312829e+00,-4.889756688624628644e+00
3.502418794775950417e+00,-4.887282804469189834e+00
3.535715893836997470e+00,-4.884988685786337825e+00
3.567994826362956395e+00,-4.882847854741293681e+00
3.600928738967334120e+00,-4.880739251685423774e+00
3.633880800868297456e+00,-4.878765825802238609e+00
