x_m,y_m,vx_mps
-6.143463222575848448e+01,3.724429338095663411e+01,6.000000000000000000e+00
-6.168140127949197193e+01,3.757103283432016383e+01,6.000000000000000000e+00
-6.193386398041366903e+01,3.789181287263076570e+01,6.000000000000000000e+00
-6.219142505477303473e+01,3.820709100742517705e+01,6.000000000000000000e+00
-6.245349695109766941e+01,3.851732678003730825e+01,6.000000000000000000e+00
-6.271949933789832698e+01,3.882298006839999260e+01,6.000000000000000000e+00
-6.298885826180337943e+01,3.912451033262554745e+01,6.000000000000000000e+00
-6.326100576947330723e+01,3.942237516587306345e+01,6.000000000000000000e+00
-6.353537915697286564e+01,3.971702981456438408e+01,6.000000000000000000e+00
-6.381142046785514310e+01,4.000892629595987415e+01,6.000000000000000000e+00
-6.408857590144779692e+01,4.029851330114499319e+01,6.000000000000000000e+00
-6.436629573485895150e+01,4.058623544022135832e+01,6.000000000000000000e+00
-6.464403564687206938e+01,4.087253532034042536e+01,6.000000000000000000e+00
-6.492139630473059242e+01,4.115799103814149618e+01,6.000000000000000000e+00
-6.519840371711900673e+01,4.144323463603759450e+01,6.000000000000000000e+00
-6.547529120489728882e+01,4.172851714003041934e+01,6.000000000000000000e+00
-6.575210373864635471e+01,4.201384371206079749e+01,6.000000000000000000e+00
-6.602886715435455756e+01,4.229919980807089530e+01,6.000000000000000000e+00
-6.630560733401605944e+01,4.258457075395245539e+01,6.000000000000000000e+00
-6.658235006201596207e+01,4.286994208463903533e+01,6.000000000000000000e+00
-6.685912131426636051e+01,4.315529919589216945e+01,6.000000000000000000e+00
-6.713594685177709209e+01,4.344062749201461315e+01,6.000000000000000000e+00
-6.741285257932067054e+01,4.372591235043761770e+01,6.000000000000000000e+00
-6.768986442355851807e+01,4.401113923479223899e+01,6.000000000000000000e+00
-6.796700824365521498e+01,4.429629353043397089e+01,6.000000000000000000e+00
-6.824430991523223611e+01,4.458136046248020534e+01,6.000000000000000000e+00
-6.852179580409098492e+01,4.486632614806438824e+01,6.000000000000000000e+00
-6.879949809599948196e+01,4.515118073266996390e+01,6.000000000000000000e+00
-6.907745499497903552e+01,4.543590637962648060e+01,6.000000000000000000e+00
-6.935570150815354395e+01,4.572047431536113749e+01,6.000000000000000000e+00
-6.963427023173993291e+01,4.600485269006807698e+01,6.000000000000000000e+00
-6.991319334087641835e+01,4.628900927173399538e+01,6.000000000000000000e+00
-7.019250296656558419e+01,4.657291215340443102e+01,6.000000000000000000e+00
-7.047223158406427501e+01,4.685652934294871130e+01,6.000000000000000000e+00
-7.075241159324846763e+01,4.713982889730990422e+01,6.000000000000000000e+00
-7.103307522108244143e+01,4.742277850838974729e+01,6.000000000000000000e+00
-7.131425486796071311e+01,4.770534624778388633e+01,6.000000000000000000e+00
-7.159598295811842661e+01,4.798750001949947830e+01,6.000000000000000000e+00
-7.187829181014068070e+01,4.826920758887622043e+01,6.000000000000000000e+00
-7.216121375521716175e+01,4.855043686131273972e+01,6.000000000000000000e+00
-7.244471461915833288e+01,4.883109000451749182e+01,6.000000000000000000e+00
-7.272846979833030900e+01,4.911095803746068356e+01,6.000000000000000000e+00
-7.301190227063538885e+01,4.939008415686562614e+01,6.000000000000000000e+00
-7.329457598901571203e+01,4.966873729753154265e+01,6.000000000000000000e+00
-7.357609017440385912e+01,4.994721728027209906e+01,6.000000000000000000e+00
